platform,id,key,name,rating,user_numbers,creator,last_updated,introduction,record_time
chrome,ofhcjgfhkkcjadjabioiohpkelppokhm,archero-hack-unlimited-ge,Archero Hack Unlimited Gems & Coins,0.0,20,apollo,2020-12-26 00:00:00,Archero Hack 2021 Unlimited Free Gems And Coins Glitch Cheats Mod Apk,2021-02-26 08:58:00.386604
chrome,hfadghcjdnibmkeeoaffmhcgdgnlaohd,dnet,dNet,0.0,17,MrV,2020-03-16 00:00:00,Access a decentralized internet on the Ardor blockchain platform using *.ardor URLs,2021-02-26 08:58:03.157831
chrome,fhjlhelkkpngpbhhlnigamdanajnnfhg,ark-arkbtc-price-ticker,Ark (ARK/BTC) Price Ticker,5.0,68,Taha,2020-03-14 00:00:00,This extension shows latest price of ARK/BTC for bittrex.,2021-02-26 08:58:06.162018
chrome,njkoakaanifjmpdggjclbmabhmfghico,aliexpress-paypal,AliExpress Paypal,5.0,215,AliChrome,2020-12-22 00:00:00,Show if the AliExpress seller accept Paypal,2021-02-26 08:58:27.893511
chrome,iplppiggblloelhoglpmkmbinggcaaoc,arweave,Arweave,4.923076923076923,"5,000",team,2020-03-08 00:00:00,Arweave web archiver and wallet.,2021-02-26 08:58:36.605334
chrome,einnioafmpimabjcddiinlhmijaionap,arconnect,ArConnect,0.0,13,tate,2021-02-23 00:00:00,Secure wallet management for Arweave,2021-02-26 08:58:37.802809
chrome,fhilaheimglignddkjgofkcbgekhenbh,oxygen-atomic-crypto-wall,Oxygen - Atomic Crypto Wallet,2.0,283,Oxygen - Blockchain Solutions,2020-05-26 00:00:00,"Multi cryptocurrency secure wallet - your key, your money!",2021-02-26 08:58:38.966746
chrome,hpglfhgfnhbgpjdenjgmdgoeiappafln,guarda,Guarda,4.0,"3,000",Guarda,2020-12-29 00:00:00,Browser extension for Ethereum and any blockchain,2021-02-26 08:58:39.476958
chrome,epllefgepapckihklfccpocjbnelpojp,coinclaim,CoinClaim,3.9,"3,000",Satorify.io,2020-02-01 00:00:00,"CoinClaim is a token-based system that rewards you real, tradable crypto (CLM) for completing online quests and challenges.",2021-02-26 08:58:43.283087
chrome,gfjmjaloockgblofndpilcafdonjhhef,eks-token-login,EKS token login,0.0,3,ddh.haven,2020-09-14 00:00:00,Get a token for authentication with an eks cluster,2021-02-26 08:58:55.895439
chrome,ckhhiodbmfdohcbfmbooboiijnfgpmnf,icashback-app,iCashBack App,4.833333333333333,730,iCashBack,2020-05-05 00:00:00,Adauga acum si automat ai CashBack si Vouchere la cele mai tari magazine din Romania si strainatate!,2021-02-26 08:59:07.305652
chrome,hpglfhgfnhbgpjdenjgmdgoeiappafln,guarda,Guarda,4.0,"3,000",Guarda,2020-12-29 00:00:00,Browser extension for Ethereum and any blockchain,2021-02-26 08:59:56.437995
chrome,fnjhmkhhmkbjkkabndcnnogagogbneec,ronin-wallet,Ronin Wallet,4.986301369863014,"8,000",Sky Mavis,2021-02-04 00:00:00,A wallet for Sky Mavis's Ronin sidechain,2021-02-26 09:00:00.362751
chrome,fgkldlaelopgncepgpncndebgdddikii,julwallet,JulWallet,5.0,782,JustLiquidity,2021-02-18 00:00:00,A MultiWallet in your Browser,2021-02-26 09:00:19.245758
chrome,olognjcjfiknpiblpbnmjgbehodclokg,stumble-across,Stumble Across,5.0,15,StumbleAcross,2020-09-27 00:00:00,Bookmarking and content discovery on the blockchain,2021-02-26 09:00:39.420710
chrome,ogajfoicbmjoggcpkmhddokjoipjbnkg,feel-the-fee,Feel the Fee,0.0,53,harry830622,2020-09-10 00:00:00,Check out real-time gas fees on Ethereum in whatever currency you like,2021-02-26 09:00:56.346478
chrome,ogmiofjkfnahelggohlhbhmecilppdkg,1337x-free-moviestv-serie,"1337x| Free movies,TV series,music download",0.0,464,sudarshan,2021-01-03 00:00:00,"1337x - Download music, movies, games, software and much more. 1337x is the galaxy's most resilient BitTorrent site",2021-02-26 09:01:12.949490
chrome,hpglfhgfnhbgpjdenjgmdgoeiappafln,guarda,Guarda,4.0,"3,000",Guarda,2020-12-29 00:00:00,Browser extension for Ethereum and any blockchain,2021-02-26 09:01:45.151198
chrome,dkpedpjjafnceedhomeijlphmjbblmdj,currency-converter,Currency Converter,4.658357771260997,"100,000",jlozanodeveloper,2021-02-09 00:00:00,Currency converter for Google Chrome fast and easy to use.,2021-02-26 09:02:13.070170
chrome,fljfmblajgejeicncojogelbkhbobejn,discogs-enhancer,Discogs Enhancer,4.825,"5,000",mattsalcido,2021-01-28 00:00:00,"Adds a dark theme, block sellers, price comparisons, currency converter, configurable quick search, & more to Discogs!",2021-02-26 09:02:17.458459
chrome,gochdgmelobhldaeobcdeampknjdkcnm,microbitcoin-wallet-exten,Microbitcoin Wallet Extension,0.0,12,Nugetzrul3,2020-07-19 00:00:00,Light Web Wallet for MicroBitcoin as a Chrome Extension.,2021-02-26 09:02:25.527824
chrome,nnianpohaekfhjbpgnfnkkbikeopeogn,currency-converter,Currency Converter,5.0,61,Easy Unit Converter,2020-03-07 00:00:00,Currency Converter,2021-02-26 09:02:37.427697
chrome,iakaldcgeljnjaldddjhbaocgpkhgckc,basic-russian-flashcards,Basic Russian Flashcards,3.0,510,Obsidian River Software,2020-06-06 00:00:00,Flashcards for the student learning basic Russian vocabulary,2021-02-26 09:02:41.542268
chrome,emaljdgadafgjbdfhejfjlbbnkancpee,flash-cards-basic-spanish,Flash Cards : Basic Spanish Flashcards,3.5,354,Obsidian River Software,2020-06-07 00:00:00,Flash Cards for the student learning basic Spanish vocabularys,2021-02-26 09:02:42.573384
chrome,mpjglckkbnaicjnpcdjkedcdbhoimdhi,basic-french-flashcards,Basic French Flashcards,1.0,189,Obsidian River Software,2020-06-06 00:00:00,Flashcards for the student learning basic French vocabulary,2021-02-26 09:02:44.149785
chrome,fjppjknkbjmapanbefodlkaphlmiemga,basic-german-flashcards,Basic German Flashcards,5.0,147,Obsidian River Software,2020-06-06 00:00:00,Flashcards for the student learning basic German vocabulary,2021-02-26 09:02:44.655611
chrome,lbpdggmcmkgnkaanpkocdacedlkjpenk,basic-chinese-flashcards,Basic Chinese Flashcards,3.0,60,Obsidian River Software,2020-06-06 00:00:00,Flashcards for the student learning basic Chinese vocabulary,2021-02-26 09:02:52.093787
chrome,mkdeimpckninacbjgokjhpnapfigebjb,basic-italian-flashcards,Basic Italian Flashcards,1.0,62,Obsidian River Software,2020-06-06 00:00:00,Flashcards for the student learning basic Italian vocabulary,2021-02-26 09:02:52.591049
chrome,lifidlbpankklllcklhkijihhnaapoef,check-status-code,Check Status Code,2.125,855,soninow,2020-07-02 00:00:00,"Check server status code, redirection URLs, response headers, Basic Authentication & redirection chain of server connection.",2021-02-26 09:03:21.217656
chrome,hpglfhgfnhbgpjdenjgmdgoeiappafln,guarda,Guarda,4.0,"3,000",Guarda,2020-12-29 00:00:00,Browser extension for Ethereum and any blockchain,2021-02-26 09:03:36.221673
chrome,lfjcgcmkmjjlieihflfhjopckgpelofo,google-apps-script-github,Google Apps Script GitHub Assistant,4.794871794871795,"10,000",leonhartX,2021-01-21 00:00:00,Manage your gas code with github/github enterprise/bitbucket/gitlab,2021-02-26 09:03:37.564961
chrome,hpglfhgfnhbgpjdenjgmdgoeiappafln,guarda,Guarda,4.0,"3,000",Guarda,2020-12-29 00:00:00,Browser extension for Ethereum and any blockchain,2021-02-26 09:03:40.559464
chrome,hcdhpianckhnoppbgmfjaibklhfmfaje,coin-master-free-spins-da,Coin Master Free Spins Daily,5.0,"1,000",www.cmlovers.com,2020-10-29 00:00:00,Coin Master Daily Free Spins -Daily free spin links,2021-02-26 09:03:41.658460
chrome,hpglfhgfnhbgpjdenjgmdgoeiappafln,guarda,Guarda,4.0,"3,000",Guarda,2020-12-29 00:00:00,Browser extension for Ethereum and any blockchain,2021-02-26 09:03:42.601103
chrome,mmonglphahfjlfcadefimipajbgnffco,coin-master-free-spins-an,Coin Master Free Spins And Daily Links Today,0.0,101,Muhammad Furqan,2020-12-19 00:00:00,"Best Place Which Gives You Daily Coin Master Free Spins, coin master links, coin master spins, coin master free spins",2021-02-26 09:03:43.112998
chrome,encbagjjcfifhakoenggcgldeigmhmim,coin-master-free-spins-an,Coin Master Free Spins And Coins Daily,5.0,62,webhelper,2021-02-01 00:00:00,"Collect coin master free spins and coins, coin master free rewards daily",2021-02-26 09:03:44.132502
chrome,jbdaocneiiinmjbjlgalhcelgbejmnid,nifty-wallet,Nifty Wallet,4.782608695652174,"5,000",POA Network,2021-01-17 00:00:00,Ethereum Browser Extension,2021-02-26 09:03:45.128818
chrome,ceepigemlmlbphjhffddplfecgedhoeb,pfcrypto,pfcrypto,4.75,683,sclem,2020-10-03 00:00:00,cryptocurrency holdings updater,2021-02-26 09:03:46.154555
chrome,jpfolalfhhpgehgboellpeohdaggocli,hex-metatransact-dappconn,HEX MetaTransact dAppConnect,0.0,10,MetaTransact,2020-05-31 00:00:00,HEX MetaTransact dAppConnect allow users to pay Ethereum txn fee in ERC20 tokens,2021-02-26 09:03:48.814183
chrome,fjfneilbihkhfajffplopnififklppln,figma-to-tokens,Figma to Tokens,0.0,10,UX Dev Tools,2020-04-20 00:00:00,Connect to Figma API and preview a color palette as CSS Variables or JSON Tokens,2021-02-26 09:03:49.824126
chrome,ilhaljfiglknggcoegeknjghdgampffk,beam-web-wallet-testnet,Beam Web Wallet (Testnet),5.0,122,Beam,2020-08-08 00:00:00,Beam Web Wallet (Testnet),2021-02-26 09:03:50.890751
chrome,fhbohimaelbohpjbbldcngcnapndodjp,binance-chain-wallet,Binance Chain Wallet,2.64,"200,000",Binance Chain,2021-02-25 00:00:00,"A Crypto Wallet for Binance Chain, Binance Smart Chain and Ethereum",2021-02-26 09:04:16.536145
chrome,ehmhocjlcagmfeokjhmgmednhbdhpgep,binance-cryptocurrency-pr,Binance cryptocurrency price alerts,4.5625,"4,000",kaleem hunzai,2021-02-24 00:00:00,Set cryptocurrency price alerts with notifications and sound with ease,2021-02-26 09:04:17.618624
chrome,afommmnmohdebmgabmbglefkbholcobb,traderboxio-binance-exten,Traderbox.io Binance Extension,4.8,61,Traderbox.io,2020-08-29 00:00:00,Traderbox.io Binance Extension,2021-02-26 09:04:19.192599
chrome,loaljdkanlgipgdlmgijfodcaggiikjo,quick-ant,Quick Ant,4.2682926829268295,"1,000",quickant00,2020-11-29 00:00:00,"Upbit, Bithumb 매수/매도 단축키 툴",2021-02-26 09:04:19.720445
chrome,hdkoeaaegcmoljdaegapdpabifhjkgci,binance,Binance,1.0,61,Binance,2021-01-05 00:00:00,Binance Wallet,2021-02-26 09:04:20.735108
chrome,jdbkfmneiiiihofbccenainnlipalonj,binance-news-notification,Binance News Notification,0.0,5,chiahoahong,2020-06-09 00:00:00,The best Binance News Notification extension for Google Chrome. Check your Binance news notifications quickly and easily.,2021-02-26 09:04:26.962792
chrome,lekfgahkjfpgjmpbbppdllkamcjdjgfm,quick-ant-ext,Quick Ant Ext,3.5,432,quickant00,2020-11-29 00:00:00,"Upbit, Bithumb 매수/매도 단축키 툴 확장",2021-02-26 09:04:27.501662
chrome,hpglfhgfnhbgpjdenjgmdgoeiappafln,guarda,Guarda,4.0,"3,000",Guarda,2020-12-29 00:00:00,Browser extension for Ethereum and any blockchain,2021-02-26 09:04:28.524810
chrome,blnieiiffboillknjnepogjhkgnoapac,equal-wallet,EQUAL Wallet,4.732142857142857,"1,000",equalnetwork,2021-01-05 00:00:00,EQUAL Wallet,2021-02-26 09:04:29.053122
chrome,chohglfmmlfhnkloampcdmnnhnhegbfg,bitbns-extension,Bitbns Extension,4.230769230769231,"1,000",Bitbns,2021-01-25 00:00:00,"Explore arbitrage opportunities and trade faster between Bitbns, Binance, Huobi, Gate.io and Kucoin",2021-02-26 09:04:29.570994
chrome,fgkldlaelopgncepgpncndebgdddikii,julwallet,JulWallet,5.0,782,JustLiquidity,2021-02-18 00:00:00,A MultiWallet in your Browser,2021-02-26 09:04:30.087362
chrome,nbojhgkmkpakgfljijgnfofliafnbbfk,cryptocurrency-volume-mom,Cryptocurrency volume momentum indicator,4.666666666666667,586,kaleem hunzai,2020-06-01 00:00:00,Get notified of large volume & price actions during a specified time Interval,2021-02-26 09:04:30.802387
chrome,cmbagcoinhmacpcgmbiniijboejgiahi,justliquidity-wallet,JustLiquidity Wallet,5.0,374,JustLiquidity,2020-10-13 00:00:00,Ethereum Browser Extension,2021-02-26 09:04:31.756174
chrome,fgbchkgnilfaodikpidlplkelknjejea,binance-coin-bnb-simple-t,Binance Coin (BNB) | Simple Ticker,0.0,6,txpetr.cz,2021-01-09 00:00:00,Displays quick information about the current price of Binance Coin in your browser's toolbar.,2021-02-26 09:04:32.805614
chrome,fbbckponafgkennhnmgfoikfmbkiplgp,coinstats-crypto-portfoli,CoinStats - Crypto Portfolio Tracker,4.631578947368421,"7,000",Coin Stats Inc,2020-10-09 00:00:00,Cryptocurrency live price and portfolio tracker.,2021-02-26 09:04:33.308057
chrome,ejeemacpidnaejkhpbmfkadhgjhnolaa,ezdefi,ezDeFi,4.923076923076923,"2,000",ezdefi.com,2021-02-20 00:00:00,A Blockchain Wallet in your Browser,2021-02-26 09:04:33.812150
chrome,bijipcodafgdebngmlaiiljnbagldiof,binance-spot-btc-to-usd-v,Binance Spot BTC to USD Value,0.0,0,zactreese,2021-02-22 00:00:00,Converts Binance spot wallet asset value from BTC value to USD value,2021-02-26 09:04:38.682649
chrome,bpdlhmabpffipmcocajlchafkhafpnkk,moomask,MooMask,5.0,8,Moo Payments,2021-01-16 00:00:00,Binance Smart Chain Browser Extension Wallet,2021-02-26 09:04:39.205341
chrome,bgddejjmhilkdllbakkgddjodommlimc,bitcoin-price-ticker,Bitcoin price ticker,4.2,"8,000",Extpose,2020-10-13 00:00:00,Shows bitcoin price provided by CoinDesk Bitcoin Price Index in a browser toolbar.,2021-02-26 09:04:41.242664
chrome,jbdaocneiiinmjbjlgalhcelgbejmnid,nifty-wallet,Nifty Wallet,4.782608695652174,"5,000",POA Network,2021-01-17 00:00:00,Ethereum Browser Extension,2021-02-26 09:04:41.765924
chrome,ahboebefkdoiomfpehlgjehokjjlndmj,eth-ticker-ethereum-ticke,ETH Ticker | Ethereum Ticker | Token Ticker,4.2592592592592595,"3,000",Betonimig,2021-01-27 00:00:00,"Ethereum and Token exchange price ticker. Displays the current price on the badge icon, Chart and Alert notifications.",2021-02-26 09:04:42.446186
chrome,gidpkdpdnngpfohekcfkfjbkieeihekj,btc-ticker-bitcoin-ticker,BTC Ticker | Bitcoin Ticker,4.4,"3,000",Betonimig,2021-01-25 00:00:00,"Bitcoin and Token exchange price ticker. Displays the current price on the badge icon, Chart and Alert notifications.",2021-02-26 09:04:42.929255
chrome,edooahjdfkjbmmhamcianpkhkhdlcgnm,binance-helper,Binance Helper,0.0,1,CryingFlames,2021-02-15 00:00:00,A helper to simplify trading on Binance.,2021-02-26 09:04:43.429919
chrome,ojdajiedkmmmchkdpceanekpmdmnohhe,단타의-신-for-업비트-빗썸-바이낸스-비트맥,"단타의 신 for 업비트, 빗썸, 바이낸스, 비트맥스",4.940298507462686,"1,000",dscoin,2021-02-16 00:00:00,"업비트(UPBIT), 빗썸(BITHUMB), 바이낸스(BINANCE), 비트맥스(BITMEX) 사이트 내 단축키를 통한 매수/매도의 빠른 진행과 예약주문(자동감시[스탑로스, 트레일링스탑]) 기능을 제공하는 보조프로그램입니다.",2021-02-26 09:04:43.951982
chrome,gcfbekmogelpbhgcepghlkdbmhpbaaig,goat-alerts-tradingview-b,Goat Alerts TradingView Bot,5.0,"1,000",Goat Alerts,2020-07-13 00:00:00,Automation & Shadow Trading for Cryptocurrency using TradingView,2021-02-26 09:04:45.116222
chrome,jlbkpppjbkmkjjemjcofmccodofkknmc,cryptocurrency-prices-cha,Cryptocurrency Prices & Charts - BitDuck,5.0,597,CrisValls,2021-02-25 00:00:00,"Displays real-time prices and charts of different cryptocurrencies at 1 click, including from the browser bar.",2021-02-26 09:04:45.636109
chrome,mkhdgadimehhojbgpphhkodolihgmmfe,coinmarketcap,CoinMarketCap,5.0,286,conan,2021-01-29 00:00:00,CoinMarketCap,2021-02-26 09:04:46.655260
chrome,ddmojnnanggcjkfpjlaeabeeadejcmde,ltc-ticker-litecoin-ticke,LTC Ticker | Litecoin Ticker,5.0,210,Betonimig,2021-01-26 00:00:00,"Litecoin and Token exchange price ticker. Displays the current price on the badge icon, Chart and Alert notifications.",2021-02-26 09:04:48.182855
chrome,ojopeinoooepnfnmifmmjebccpnjamea,vechain-price-checker,VeChain Price Checker,4.6,97,A Byte Ahead,2020-10-14 00:00:00,View crypto currencies of VeChain and others from exchanges.,2021-02-26 09:04:50.056572
chrome,ifckdpamphokdglkkdomedpdegcjhjdp,onto-wallet,ONTO Wallet,0.0,45,ontowebwallet,2021-02-18 00:00:00,ONTO Wallet: A Multi-Chain Identity Wallet,2021-02-26 09:04:52.290703
chrome,gkpgfnkkpnffhdidnjnainjfbfhoipbb,the-crypto-lab,The Crypto Lab,0.0,37,Louis Mzk,2020-03-20 00:00:00,"This extension was created to facilitate the purchase and resale of cryptocurrencies, on some of the best known platforms.",2021-02-26 09:04:52.825346
chrome,gikhpbobeeodkpgefokcefpiiifenhip,meebitkub,MeeBitkub,0.0,31,Siamcreative,2021-02-23 00:00:00,Bitkub exchange on Chrome.,2021-02-26 09:04:54.673636
chrome,mengdaiflgahpehifoiopgcdbjapabpn,bitcoin-price-converter,Bitcoin price converter,4.5,21,coen.baars,2020-02-22 00:00:00,"With the online Bitcoin price converter, you can easily get today’s exchange rates of Bitcoin (BTC) in any fiat currency.",2021-02-26 09:04:55.358493
chrome,opboibpgljdddeanfjhkkhmdjgkkpdjp,ekşi-ref-block,Ekşi Ref Block,0.0,1,instant app,2021-02-14 00:00:00,Ekşi Sözlük Binance başlığında ref linki olan entryleri engeller.,2021-02-26 09:04:55.840581
chrome,mfiddnlhlmehcbpkhgljjchnjmlkanje,bitcoin-price,Bitcoin Price,5.0,9,https://hubbion.com,2020-11-28 00:00:00,"Price of Bitcoin in USD and other major currencies. Powered by the CoinGecko API, this extension does two things:

One, it shows…",2021-02-26 09:04:57.852088
chrome,mncakliaaolcahepkmnbnfjdmfaedlik,coin-sentry,Coin Sentry,0.0,3,Anietie Asuquo,2021-02-23 00:00:00,Real-time alerts for cryptocurrency and stock market price changes.,2021-02-26 09:05:00.644333
chrome,ieafcflodgfbcjeggikhlnckkfkhbmln,make-crypto-easier,Make Crypto Easier,0.0,0,Louis Mzk,2020-03-25 00:00:00,"This extension was created to facilitate the purchase and resale of cryptocurrencies, on some of the best known platforms.",2021-02-26 09:05:01.753733
chrome,hpglfhgfnhbgpjdenjgmdgoeiappafln,guarda,Guarda,4.0,"3,000",Guarda,2020-12-29 00:00:00,Browser extension for Ethereum and any blockchain,2021-02-26 09:05:04.430870
chrome,fgbchkgnilfaodikpidlplkelknjejea,binance-coin-bnb-simple-t,Binance Coin (BNB) | Simple Ticker,0.0,6,txpetr.cz,2021-01-09 00:00:00,Displays quick information about the current price of Binance Coin in your browser's toolbar.,2021-02-26 09:05:05.099030
chrome,fbbckponafgkennhnmgfoikfmbkiplgp,coinstats-crypto-portfoli,CoinStats - Crypto Portfolio Tracker,4.631578947368421,"7,000",Coin Stats Inc,2020-10-09 00:00:00,Cryptocurrency live price and portfolio tracker.,2021-02-26 09:05:06.436227
chrome,ehmhocjlcagmfeokjhmgmednhbdhpgep,binance-cryptocurrency-pr,Binance cryptocurrency price alerts,4.5625,"4,000",kaleem hunzai,2021-02-24 00:00:00,Set cryptocurrency price alerts with notifications and sound with ease,2021-02-26 09:05:07.285045
chrome,mkhdgadimehhojbgpphhkodolihgmmfe,coinmarketcap,CoinMarketCap,5.0,286,conan,2021-01-29 00:00:00,CoinMarketCap,2021-02-26 09:05:10.947352
chrome,nbojhgkmkpakgfljijgnfofliafnbbfk,cryptocurrency-volume-mom,Cryptocurrency volume momentum indicator,4.666666666666667,586,kaleem hunzai,2020-06-01 00:00:00,Get notified of large volume & price actions during a specified time Interval,2021-02-26 09:05:12.532142
chrome,jlbkpppjbkmkjjemjcofmccodofkknmc,cryptocurrency-prices-cha,Cryptocurrency Prices & Charts - BitDuck,5.0,597,CrisValls,2021-02-25 00:00:00,"Displays real-time prices and charts of different cryptocurrencies at 1 click, including from the browser bar.",2021-02-26 09:05:13.060462
chrome,jbdaocneiiinmjbjlgalhcelgbejmnid,nifty-wallet,Nifty Wallet,4.782608695652174,"5,000",POA Network,2021-01-17 00:00:00,Ethereum Browser Extension,2021-02-26 09:05:13.562107
chrome,gikhpbobeeodkpgefokcefpiiifenhip,meebitkub,MeeBitkub,0.0,31,Siamcreative,2021-02-23 00:00:00,Bitkub exchange on Chrome.,2021-02-26 09:05:15.188026
chrome,mfiddnlhlmehcbpkhgljjchnjmlkanje,bitcoin-price,Bitcoin Price,5.0,9,https://hubbion.com,2020-11-28 00:00:00,"Price of Bitcoin in USD and other major currencies. Powered by the CoinGecko API, this extension does two things:

One, it shows…",2021-02-26 09:05:16.290202
chrome,mncakliaaolcahepkmnbnfjdmfaedlik,coin-sentry,Coin Sentry,0.0,3,Anietie Asuquo,2021-02-23 00:00:00,Real-time alerts for cryptocurrency and stock market price changes.,2021-02-26 09:05:16.975685
chrome,hpglfhgfnhbgpjdenjgmdgoeiappafln,guarda,Guarda,4.0,"3,000",Guarda,2020-12-29 00:00:00,Browser extension for Ethereum and any blockchain,2021-02-26 09:05:21.651053
chrome,fgbchkgnilfaodikpidlplkelknjejea,binance-coin-bnb-simple-t,Binance Coin (BNB) | Simple Ticker,0.0,6,txpetr.cz,2021-01-09 00:00:00,Displays quick information about the current price of Binance Coin in your browser's toolbar.,2021-02-26 09:05:24.577213
chrome,bgddejjmhilkdllbakkgddjodommlimc,bitcoin-price-ticker,Bitcoin price ticker,4.2,"8,000",Extpose,2020-10-13 00:00:00,Shows bitcoin price provided by CoinDesk Bitcoin Price Index in a browser toolbar.,2021-02-26 09:05:25.097038
chrome,ahboebefkdoiomfpehlgjehokjjlndmj,eth-ticker-ethereum-ticke,ETH Ticker | Ethereum Ticker | Token Ticker,4.2592592592592595,"3,000",Betonimig,2021-01-27 00:00:00,"Ethereum and Token exchange price ticker. Displays the current price on the badge icon, Chart and Alert notifications.",2021-02-26 09:05:27.174162
chrome,gidpkdpdnngpfohekcfkfjbkieeihekj,btc-ticker-bitcoin-ticker,BTC Ticker | Bitcoin Ticker,4.4,"3,000",Betonimig,2021-01-25 00:00:00,"Bitcoin and Token exchange price ticker. Displays the current price on the badge icon, Chart and Alert notifications.",2021-02-26 09:05:27.696190
chrome,bijipcodafgdebngmlaiiljnbagldiof,binance-spot-btc-to-usd-v,Binance Spot BTC to USD Value,0.0,0,zactreese,2021-02-22 00:00:00,Converts Binance spot wallet asset value from BTC value to USD value,2021-02-26 09:05:28.188591
chrome,jlbkpppjbkmkjjemjcofmccodofkknmc,cryptocurrency-prices-cha,Cryptocurrency Prices & Charts - BitDuck,5.0,597,CrisValls,2021-02-25 00:00:00,"Displays real-time prices and charts of different cryptocurrencies at 1 click, including from the browser bar.",2021-02-26 09:05:28.712109
chrome,ddmojnnanggcjkfpjlaeabeeadejcmde,ltc-ticker-litecoin-ticke,LTC Ticker | Litecoin Ticker,5.0,210,Betonimig,2021-01-26 00:00:00,"Litecoin and Token exchange price ticker. Displays the current price on the badge icon, Chart and Alert notifications.",2021-02-26 09:05:29.184825
chrome,ojopeinoooepnfnmifmmjebccpnjamea,vechain-price-checker,VeChain Price Checker,4.6,97,A Byte Ahead,2020-10-14 00:00:00,View crypto currencies of VeChain and others from exchanges.,2021-02-26 09:05:31.199529
chrome,mfiddnlhlmehcbpkhgljjchnjmlkanje,bitcoin-price,Bitcoin Price,5.0,9,https://hubbion.com,2020-11-28 00:00:00,"Price of Bitcoin in USD and other major currencies. Powered by the CoinGecko API, this extension does two things:

One, it shows…",2021-02-26 09:05:33.421158
chrome,mengdaiflgahpehifoiopgcdbjapabpn,bitcoin-price-converter,Bitcoin price converter,4.5,21,coen.baars,2020-02-22 00:00:00,"With the online Bitcoin price converter, you can easily get today’s exchange rates of Bitcoin (BTC) in any fiat currency.",2021-02-26 09:05:35.270501
chrome,fgbchkgnilfaodikpidlplkelknjejea,binance-coin-bnb-simple-t,Binance Coin (BNB) | Simple Ticker,0.0,6,txpetr.cz,2021-01-09 00:00:00,Displays quick information about the current price of Binance Coin in your browser's toolbar.,2021-02-26 09:05:38.587557
chrome,hpglfhgfnhbgpjdenjgmdgoeiappafln,guarda,Guarda,4.0,"3,000",Guarda,2020-12-29 00:00:00,Browser extension for Ethereum and any blockchain,2021-02-26 09:05:39.110604
